apt_name,dong,jibun,area_m2,price_manwon,floor,build_year,deal_year,deal_month,deal_day,deal_date,deal_ym,price_per_pyeong
파크타운(롯데),수내동,55,131.49,83000,7,1993,2017,5,19,2017-05-19,2017-05,2086.7092554566884
봇들마을8단지(주공),삼평동,742,84.92,97000,13,2009,2017,5,15,2017-05-15,2017-05,3776.055110692416
봇들마을2단지(이지더원),삼평동,717,84.2822,66500,1,2009,2017,5,9,2017-05-09,2017-05,2608.328923544947
탑마을(주공),야탑동,518,35.28,27800,6,1993,2017,5,25,2017-05-25,2017-05,2604.910430839002
샛별마을(라이프),분당동,34,58.17,38000,7,1992,2017,5,10,2017-05-10,2017-05,2159.539281416538
판교원마을9단지(한림풀에버),판교동,585,84.9907,77000,4,2009,2017,5,23,2017-05-23,2017-05,2994.993569884705
샛별마을(우방),분당동,38,57.28,42000,16,1994,2017,5,12,2017-05-12,2017-05,2423.945530726257
탑마을(선경)1,야탑동,536,131.4,67500,5,1992,2017,5,26,2017-05-26,2017-05,1698.1849315068491
봇들마을4단지(주공),삼평동,718,84.69,74000,14,2009,2017,5,8,2017-05-08,2017-05,2888.5252095879086
한솔마을(2단지)(LG),정자동,111,101.85,58000,1,1995,2017,5,10,2017-05-10,2017-05,1882.5370643102603
탑마을(기산)1,야탑동,511,101.91,58300,14,1993,2017,5,10,2017-05-10,2017-05,1891.1602394269453
봇들마을4단지(주공),삼평동,718,59.84,66800,8,2009,2017,5,31,2017-05-31,2017-05,3690.298128342246
탑마을(대우),야탑동,535,101.76,57000,2,1992,2017,5,17,2017-05-17,2017-05,1851.7158018867924
효자촌(화성),서현동,308,70.686,48700,4,1994,2017,5,15,2017-05-15,2017-05,2277.572079336785
효자촌(삼환),서현동,301,129.761,66000,8,1992,2017,5,9,2017-05-09,2017-05,1681.42045761053
이매촌(한신),이매동,124,50.1,43000,5,1992,2017,5,3,2017-05-03,2017-05,2837.313373253493
봇들마을2단지(이지더원),삼평동,717,84.2822,70200,14,2009,2017,5,25,2017-05-25,2017-05,2753.4539914715087
판교원마을3단지(푸르지오),판교동,629,84.71,77000,14,2009,2017,5,9,2017-05-09,2017-05,3004.9179553771696
까치마을(1단지)(대우롯데선경),구미동,77,84.79,63000,10,1995,2017,5,26,2017-05-26,2017-05,2456.249557730864
효자촌(화성),서현동,308,84.696,54800,11,1994,2017,5,3,2017-05-03,2017-05,2138.9184849343537
무지개(12단지)(주공뜨란체),구미동,212,49.36,28300,8,1995,2017,5,18,2017-05-18,2017-05,1895.3431928687196
매화마을(주공4),야탑동,211,41.85,25500,7,1993,2017,5,12,2017-05-12,2017-05,2014.2867383512544
무지개(4단지)(주공),구미동,220,59.98,36500,18,1995,2017,5,12,2017-05-12,2017-05,2011.698899633211
무지개(4단지)(주공),구미동,220,59.98,37000,14,1995,2017,5,19,2017-05-19,2017-05,2039.2564188062688
파크타운(삼익),수내동,54,101.835,68300,12,1993,2017,5,2,2017-05-02,2017-05,2217.1762164285365
정든마을(6단지)(우성),정자동,198,48.84,33000,9,1994,2017,5,26,2017-05-26,2017-05,2233.6486486486488
양지마을(5단지)(한양501-514),수내동,24,35.1,32000,9,1992,2017,5,31,2017-05-31,2017-05,3013.8347578347575
봇들마을1단지(판교신미주),삼평동,705,83.459,73000,8,2009,2017,5,20,2017-05-20,2017-05,2891.520387256018
분당하우스토리,금곡동,202,84.68,60000,9,2004,2017,5,23,2017-05-23,2017-05,2342.324043457723
상록마을(라이프1차),정자동,124,159.26,74900,16,1994,2017,5,19,2017-05-19,2017-05,1554.7181966595506
산운마을4단지(리가),운중동,899,84.8536,60000,25,2009,2017,5,22,2017-05-22,2017-05,2337.5319373603475
시범삼성,서현동,87,133.295,78300,2,1991,2017,5,2,2017-05-02,2017-05,1941.8893431861663
파크타운(서안),수내동,52,59.32,41800,12,1993,2017,5,20,2017-05-20,2017-05,2329.440997977074
백현마을5단지(주공),백현동,554,74.76,84000,17,2009,2017,5,2,2017-05-02,2017-05,3714.38202247191
파크타운(서안),수내동,52,101.835,75200,12,1993,2017,5,12,2017-05-12,2017-05,2441.166200225856
야탑진흥더블파크,야탑동,519,84.93,53900,9,2005,2017,5,8,2017-05-08,2017-05,2097.9938773107265
청솔마을(대원),금곡동,141,50.4,42300,2,1994,2017,5,31,2017-05-31,2017-05,2774.510714285714
봇들마을1단지(판교신미주),삼평동,705,82.794,74000,7,2009,2017,5,28,2017-05-28,2017-05,2954.6730439403823
매화마을공무원2,야탑동,215,58.71,36700,15,1995,2017,5,16,2017-05-16,2017-05,2066.476920456481
시범한신,서현동,87,84.69,70000,8,1991,2017,5,23,2017-05-23,2017-05,2732.388711772346
청솔마을(대원),금곡동,141,84.97,60000,7,1994,2017,5,7,2017-05-07,2017-05,2334.3297634459223
효자촌(임광),서현동,292,101.34,60000,9,1992,2017,5,30,2017-05-30,2017-05,1957.252812314979
백현마을5단지(주공),백현동,554,84.98,95800,10,2009,2017,5,9,2017-05-09,2017-05,3726.707931277948
파크타운(삼익),수내동,54,186.099,96500,8,1993,2017,5,19,2017-05-19,2017-05,1714.193520652986
무지개(1단지)(대림),구미동,211,47.52,31000,10,1995,2017,5,26,2017-05-26,2017-05,2156.5614478114476
탑마을(경남)1,야탑동,525,84.91,51000,1,1994,2017,5,24,2017-05-24,2017-05,1985.5823813449535
무지개(1단지)(대림),구미동,211,60.72,34400,11,1995,2017,5,27,2017-05-27,2017-05,1872.8511198945985
하얀마을(5단지)(주공),구미동,110,38.07,28500,7,1995,2017,5,17,2017-05-17,2017-05,2474.7911741528765
판교원마을2단지(푸르지오),판교동,623,115.09,86500,12,2009,2017,5,13,2017-05-13,2017-05,2484.5920583890866
청솔마을(유천),금곡동,180,84.6,56500,8,1995,2017,5,12,2017-05-12,2017-05,2207.774231678487
봇들마을4단지(주공),삼평동,718,59.84,70000,10,2009,2017,5,19,2017-05-19,2017-05,3867.078877005348
청솔마을(공무원),금곡동,125,58.19,43000,14,1994,2017,5,30,2017-05-30,2017-05,2442.8492868190415
판교푸르지오그랑블,백현동,542,117.5193,149000,19,2011,2017,5,15,2017-05-15,2017-05,4191.347293593478
봇들마을8단지(주공),삼평동,742,84.92,96500,6,2009,2017,5,9,2017-05-09,2017-05,3756.590909090909
정든마을(8단지)(한진),정자동,192,68.04,53000,11,1995,2017,5,23,2017-05-23,2017-05,2575.0646678424455
무지개(6단지)(건영),구미동,225,134.82,60000,9,1995,2017,5,26,2017-05-26,2017-05,1471.2060525144636
시범우성,서현동,96,134.04,90000,22,1991,2017,5,16,2017-05-16,2017-05,2219.6508504923904
판교원마을6단지(판교대광로제비앙),판교동,635,58.14,59400,10,2009,2017,5,15,2017-05-15,2017-05,3377.442724458205
무지개(12단지)(주공뜨란체),구미동,212,49.67,30200,5,1995,2017,5,27,2017-05-27,2017-05,2009.9689953694383
정든마을(5단지)(신화),정자동,192,134.31,72000,14,1995,2017,5,30,2017-05-30,2017-05,1772.1509939691755
샛별마을(우방),분당동,38,57.28,40000,6,1994,2017,5,15,2017-05-15,2017-05,2308.5195530726255
시범한양,서현동,91,84.93,62500,18,1991,2017,5,17,2017-05-17,2017-05,2432.738726009655
아름마을(삼호),이매동,133,132.72,73500,11,1992,2017,5,20,2017-05-20,2017-05,1830.743670886076
장미마을(현대),야탑동,334,84.79,52500,13,1993,2017,5,16,2017-05-16,2017-05,2046.874631442387
샛별마을(동성),분당동,35,84.82,56800,12,1992,2017,5,1,2017-05-01,2017-05,2213.740155623674
청솔마을(주공9단지),금곡동,133,36.54,32900,14,1995,2017,5,30,2017-05-30,2017-05,2976.4865900383143
푸른마을(벽산),수내동,71,59.78,42700,1,1992,2017,5,31,2017-05-31,2017-05,2361.285714285714
판교원마을9단지(한림풀에버),판교동,585,84.9505,76500,14,2009,2017,5,3,2017-05-03,2017-05,2976.9536377066643
산운마을10단지(대광로제비앙),운중동,949,59.98,60000,7,2009,2017,5,18,2017-05-18,2017-05,3306.9023007669225
시범우성,서현동,96,193.99,82000,3,1991,2017,5,6,2017-05-06,2017-05,1397.3689365431208
매화마을공무원2,야탑동,215,58.71,36900,13,1995,2017,5,23,2017-05-23,2017-05,2077.7383750638733
매화마을공무원2,야탑동,215,58.71,34900,3,1995,2017,5,31,2017-05-31,2017-05,1965.1238289899509
야탑진흥더블파크,야탑동,519,84.93,52500,1,2005,2017,5,21,2017-05-21,2017-05,2043.50052984811
장미마을(현대),야탑동,334,84.79,56000,5,1993,2017,5,3,2017-05-03,2017-05,2183.3329402052127
효자촌(미래타운),서현동,307,134.64,60000,22,1994,2017,5,9,2017-05-09,2017-05,1473.1729055258468
효자촌(삼환),서현동,301,84.157,54300,10,1992,2017,5,18,2017-05-18,2017-05,2132.976935964922
무지개(12단지)(주공뜨란체),구미동,212,59.98,33900,18,1995,2017,5,25,2017-05-25,2017-05,1868.399799933311
파크타운(대림),수내동,51,59.32,43000,12,1993,2017,5,16,2017-05-16,2017-05,2396.3149022252196
파크타운(롯데),수내동,55,101.835,72500,8,1993,2017,5,23,2017-05-23,2017-05,2353.5179456964697
매화마을공무원1,야탑동,201,59.98,34000,1,1995,2017,5,15,2017-05-15,2017-05,1873.9113037679224
양지마을(금호1),수내동,34,164.25,101000,9,1992,2017,5,10,2017-05-10,2017-05,2032.790258751903
양지마을(5단지)(한양515-529),수내동,24,101.93,69500,3,1992,2017,5,22,2017-05-22,2017-05,2254.0282546845874
파크타운(대림),수내동,51,84.78,58000,8,1993,2017,5,22,2017-05-22,2017-05,2261.5758433592828
탑마을(선경)1,야탑동,536,83.73,53750,12,1992,2017,5,1,2017-05-01,2017-05,2122.1396154305507
샛별마을(라이프),분당동,34,153.235,76800,7,1992,2017,5,3,2017-05-03,2017-05,1656.8371455607398
상록마을(라이프2차),정자동,125,71.61,49000,8,1994,2017,5,5,2017-05-05,2017-05,2262.033235581622
매화마을공무원1,야탑동,201,58.92,38500,11,1995,2017,5,9,2017-05-09,2017-05,2160.103530210455
매화마을공무원1,야탑동,201,58.92,38500,14,1995,2017,5,9,2017-05-09,2017-05,2160.103530210455
양지마을(5단지)(한양515-529),수내동,24,101.93,72800,14,1992,2017,5,13,2017-05-13,2017-05,2361.0540567055823
이매촌(한신),이매동,124,66.27,56000,24,1992,2017,5,25,2017-05-25,2017-05,2793.493285046024
샛별마을(라이프),분당동,34,58.17,37800,13,1992,2017,5,1,2017-05-01,2017-05,2148.173285198556
탑마을(경향),야탑동,510,131.4,61900,1,1993,2017,5,21,2017-05-21,2017-05,1557.2984779299848
아름마을(풍림),이매동,140,163.62,94500,18,1993,2017,5,12,2017-05-12,2017-05,1909.290429042904
정든마을(6단지)(우성),정자동,198,84.97,58000,22,1994,2017,5,20,2017-05-20,2017-05,2256.518771331058
효자촌(현대),서현동,299,59.82,47500,14,1992,2017,5,9,2017-05-09,2017-05,2624.9665663657643
한솔마을(6단지)(주공),정자동,117,37.67,28500,2,1995,2017,5,26,2017-05-26,2017-05,2501.069816830369
정든마을(8단지)(한진),정자동,192,68.04,50000,4,1995,2017,5,18,2017-05-18,2017-05,2429.3062904174017
산운마을14단지(경남아너스빌),운중동,916,115.44,84000,4,2009,2017,5,29,2017-05-29,2017-05,2405.467775467776
이매촌(삼성),이매동,100,84.94,63000,3,1994,2017,5,10,2017-05-10,2017-05,2451.9119378384744
장안타운(건영),분당동,66,85.0,52000,11,1993,2017,5,26,2017-05-26,2017-05,2022.3717647058825
시범한양,서현동,91,134.87,71800,3,1991,2017,5,9,2017-05-09,2017-05,1759.890561281234
한솔마을(5단지)(주공),정자동,112,42.75,32000,7,1994,2017,5,12,2017-05-12,2017-05,2474.5169590643277
시범우성,서현동,96,64.8,40500,1,1991,2017,5,14,2017-05-14,2017-05,2066.125
탑마을(선경)1,야탑동,536,51.84,39700,1,1992,2017,5,30,2017-05-30,2017-05,2531.640817901234
이매촌(진흥),이매동,111,84.63,65900,12,1993,2017,5,19,2017-05-19,2017-05,2574.172515656387
효자촌(럭키),서현동,308,70.686,47200,12,1994,2017,5,27,2017-05-27,2017-05,2207.4209885974587
장안타운(건영),분당동,66,70.68,42800,5,1993,2017,5,21,2017-05-21,2017-05,2001.8143746462931
이매촌(한신),이매동,124,66.27,51700,6,1992,2017,5,18,2017-05-18,2017-05,2578.992907801419
이매촌(한신),이매동,124,66.27,52000,3,1992,2017,5,20,2017-05-20,2017-05,2593.9580503998795
효자촌(동아),서현동,291,84.72,53000,1,1992,2017,5,16,2017-05-16,2017-05,2068.0760151085933
양지마을(3단지)(금호),수내동,27,134.48,73000,1,1992,2017,5,30,2017-05-30,2017-05,1794.4928613920288
장미마을(동부),야탑동,330,84.99,55000,10,1993,2017,5,17,2017-05-17,2017-05,2139.2987410283563
아름마을(선경),이매동,142,83.58,68800,6,1993,2017,5,1,2017-05-01,2017-05,2721.2136874850444
한솔마을(2단지)(LG),정자동,111,164.99,74500,14,1995,2017,5,31,2017-05-31,2017-05,1492.7092551063702
시범현대,서현동,92,186.24,92500,14,1991,2017,5,29,2017-05-29,2017-05,1641.8948668384878
한솔마을(5단지)(주공),정자동,112,42.75,31500,13,1994,2017,5,6,2017-05-06,2017-05,2435.8526315789477
무지개(1단지)(대림),구미동,211,60.72,34500,15,1995,2017,5,9,2017-05-09,2017-05,1878.2954545454547
하얀마을(5단지)(주공),구미동,110,35.28,29000,9,1995,2017,5,6,2017-05-06,2017-05,2717.3526077097504
무지개(3단지)(신한),구미동,201,69.72,40000,17,1996,2017,5,2,2017-05-02,2017-05,1896.615031554791
샛별마을(동성),분당동,35,84.82,56000,5,1992,2017,5,16,2017-05-16,2017-05,2182.5607168120728
무지개(12단지)(주공뜨란체),구미동,212,49.67,29400,23,1995,2017,5,20,2017-05-20,2017-05,1956.7247835715723
정든마을(2단지)(동아),정자동,198,48.84,35400,7,1995,2017,5,31,2017-05-31,2017-05,2396.095823095823
시범삼성,서현동,87,192.15,104500,27,1991,2017,5,31,2017-05-31,2017-05,1797.8459536820192
장미마을(동부),야탑동,330,59.76,45700,10,1993,2017,5,5,2017-05-05,2017-05,2528.0297858099066
탑마을(선경)1,야탑동,536,51.84,39000,9,1992,2017,5,1,2017-05-01,2017-05,2487.002314814815
장미마을(코오롱)1,야탑동,330,84.6,54800,11,1993,2017,5,23,2017-05-23,2017-05,2141.3456264775414
시범우성,서현동,96,84.6,59000,1,1991,2017,5,18,2017-05-18,2017-05,2305.4633569739954
탑마을(벽산),야탑동,517,69.87,51500,10,1994,2017,5,2,2017-05-02,2017-05,2436.6494919135534
시범삼성,서현동,87,192.15,108500,15,1991,2017,5,12,2017-05-12,2017-05,1866.663023679417
무지개(3단지)(신한),구미동,201,84.768,50000,12,1996,2017,5,30,2017-05-30,2017-05,1949.910343525859
무지개(12단지)(주공뜨란체),구미동,212,58.14,33850,6,1995,2017,5,7,2017-05-07,2017-05,1924.687478500172
봇들마을8단지(주공),삼평동,742,84.92,96500,11,2009,2017,5,20,2017-05-20,2017-05,3756.590909090909
시범현대,서현동,92,84.57,61000,18,1991,2017,5,17,2017-05-17,2017-05,2384.4602104765286
장미마을(동부),야탑동,330,84.99,53000,10,1993,2017,5,27,2017-05-27,2017-05,2061.506059536416
무지개(5단지)(청구),구미동,221,85.0,52000,4,1995,2017,5,17,2017-05-17,2017-05,2022.3717647058825
효자촌(임광),서현동,292,129.88,63000,4,1992,2017,5,30,2017-05-30,2017-05,1603.5217123498617
느티마을(3단지)(공무원),정자동,88,66.6,59000,7,1994,2017,5,31,2017-05-31,2017-05,2928.561561561562
무지개(12단지)(주공뜨란체),구미동,212,58.14,34800,5,1995,2017,5,25,2017-05-25,2017-05,1978.7038183694533
이매촌(진흥),이매동,111,84.63,66000,14,1993,2017,5,18,2017-05-18,2017-05,2578.078695498051
이매촌(동부코오롱),이매동,121,126.2,79500,3,1993,2017,5,11,2017-05-11,2017-05,2082.4968304278923
이매촌(청구),이매동,123,133.15,86000,24,1992,2017,5,9,2017-05-09,2017-05,2135.176868193766
샛별마을(삼부),분당동,39,84.6,54000,7,1992,2017,5,13,2017-05-13,2017-05,2110.0851063829787
청솔마을(동아),금곡동,132,101.99,63900,7,1995,2017,5,7,2017-05-07,2017-05,2071.189528385136
무지개(2단지)(엘지),구미동,202,84.822,49000,14,1995,2017,5,8,2017-05-08,2017-05,1909.695597840183
탑마을(대우),야탑동,535,101.76,55000,5,1992,2017,5,9,2017-05-09,2017-05,1786.7433176100628
한솔마을(4단지)(주공),정자동,102,36.0,31300,9,1994,2017,5,18,2017-05-18,2017-05,2874.209444444444
파크타운(대림),수내동,51,59.32,43800,7,1993,2017,5,17,2017-05-17,2017-05,2440.8975050573163
이매촌(청구),이매동,123,84.99,69300,12,1992,2017,5,9,2017-05-09,2017-05,2695.516413695729
백현마을2단지,백현동,545,84.61,84500,8,2009,2017,5,20,2017-05-20,2017-05,3301.5021865027775
청솔마을(동아),금곡동,132,135.0,71800,11,1995,2017,5,24,2017-05-24,2017-05,1758.1958518518518
백현마을2단지,백현동,545,84.5,80500,1,2009,2017,5,22,2017-05-22,2017-05,3149.312426035503
목련마을(한일),야탑동,162,50.82,29300,4,1995,2017,5,20,2017-05-20,2017-05,1905.9413616686345
백현마을2단지,백현동,545,84.82,89500,10,2009,2017,5,9,2017-05-09,2017-05,3488.1997170478667
까치마을(2단지)(주공),구미동,88,59.98,46000,5,1995,2017,5,29,2017-05-29,2017-05,2535.291763921307
느티마을(4단지)(공무원),정자동,90,66.6,54000,6,1994,2017,5,1,2017-05-01,2017-05,2680.378378378379
까치마을(4단지)(롯데),구미동,63,84.79,65500,20,1995,2017,5,31,2017-05-31,2017-05,2553.71977827574
느티마을(4단지)(공무원),정자동,90,58.71,46500,16,1994,2017,5,26,2017-05-26,2017-05,2618.288196218702
무지개(4단지)(주공),구미동,220,58.14,39000,7,1995,2017,5,23,2017-05-23,2017-05,2217.512899896801
한솔마을(5단지)(주공),정자동,112,42.75,32500,24,1994,2017,5,22,2017-05-22,2017-05,2513.1812865497077
판교원마을5단지(푸르지오),판교동,634,84.51,80800,20,2009,2017,5,31,2017-05-31,2017-05,3160.674949710093
봇들마을7단지,삼평동,738,84.82,85400,2,2009,2017,5,29,2017-05-29,2017-05,3328.4050931384113
파크타운(대림),수내동,51,101.91,73000,11,1993,2017,5,10,2017-05-10,2017-05,2368.005102541458
봇들마을8단지(주공),삼평동,742,84.61,97000,7,2009,2017,5,11,2017-05-11,2017-05,3789.890083914431
장안타운(건영),분당동,66,70.68,42000,5,1993,2017,5,26,2017-05-26,2017-05,1964.3972835314091
느티마을(4단지)(공무원),정자동,90,58.71,46400,12,1994,2017,5,9,2017-05-09,2017-05,2612.657468915006
장안타운(건영),분당동,66,131.55,59000,7,1993,2017,5,12,2017-05-12,2017-05,1482.64690231851
장안타운(건영),분당동,66,131.55,59000,16,1993,2017,5,12,2017-05-12,2017-05,1482.64690231851
양지마을(2단지)(청구),수내동,36,134.8,93000,18,1992,2017,5,12,2017-05-12,2017-05,2280.707715133531
양지마을(5단지)(한양515-529),수내동,24,134.55,85000,4,1992,2017,5,26,2017-05-26,2017-05,2088.3909327387587
까치마을(4단지)(롯데),구미동,63,70.66,55000,8,1995,2017,5,16,2017-05-16,2017-05,2573.1531276535525
봇들마을1단지(판교신미주),삼평동,705,82.794,72000,2,2009,2017,5,26,2017-05-26,2017-05,2874.8170157257773
이매촌(진흥),이매동,111,59.58,44700,1,1993,2017,5,9,2017-05-09,2017-05,2480.182275931521
산운마을10단지(대광로제비앙),운중동,949,59.98,64000,18,2009,2017,5,27,2017-05-27,2017-05,3527.3624541513836
산운마을10단지(대광로제비앙),운중동,949,59.98,65000,10,2009,2017,5,23,2017-05-23,2017-05,3582.477492497499
시범우성,서현동,96,59.73,41000,5,1991,2017,5,21,2017-05-21,2017-05,2269.1746191193706
까치마을(2단지)(주공),구미동,88,59.98,41000,17,1995,2017,5,27,2017-05-27,2017-05,2259.7165721907304
효자촌(삼환),서현동,301,101.64,59900,2,1992,2017,5,1,2017-05-01,2017-05,1948.2233372687915
목련마을SK,야탑동,147,59.93,32500,13,1998,2017,5,6,2017-05-06,2017-05,1792.7331887201735
판교푸르지오그랑블,백현동,542,98.986,108000,13,2011,2017,5,6,2017-05-06,2017-05,3606.83733053159
시범우성,서현동,96,132.1,72800,15,1991,2017,5,18,2017-05-18,2017-05,1821.818622255867
까치마을(4단지)(롯데),구미동,63,101.76,74300,7,1995,2017,5,27,2017-05-27,2017-05,2413.727790880503
시범삼성,서현동,87,84.69,66000,6,1991,2017,5,20,2017-05-20,2017-05,2576.2522139567836
이매촌(한신),이매동,124,66.27,54400,7,1992,2017,5,11,2017-05-11,2017-05,2713.679191187566
정든마을(5단지)(신화),정자동,192,69.93,47400,15,1995,2017,5,8,2017-05-08,2017-05,2240.7395967395964
상록마을(우성)1,정자동,121,84.97,67300,3,1994,2017,5,3,2017-05-03,2017-05,2618.339884665176
시범삼성,서현동,87,84.69,70800,7,1991,2017,5,30,2017-05-30,2017-05,2763.6160113354586
장미마을(동부),야탑동,330,70.56,45000,1,1993,2017,5,25,2017-05-25,2017-05,2108.2908163265306
무지개(3단지)(건영),구미동,201,53.83,34000,14,1996,2017,5,1,2017-05-01,2017-05,2088.002972320268
한솔마을(2단지)(LG),정자동,111,134.94,69000,14,1995,2017,5,12,2017-05-12,2017-05,1690.3823921742996
탑마을(경향),야탑동,510,131.4,63000,2,1993,2017,5,24,2017-05-24,2017-05,1584.972602739726
매화마을공무원2,야탑동,215,58.71,37300,8,1995,2017,5,24,2017-05-24,2017-05,2100.261284278658
청솔마을(한라),금곡동,181,58.8,47500,5,1995,2017,5,22,2017-05-22,2017-05,2670.5017006802723
까치마을(3단지)(신원),구미동,66,130.83,80000,3,1995,2017,5,28,2017-05-28,2017-05,2021.4323931819915
시범한신,서현동,87,59.995,48500,1,1991,2017,5,20,2017-05-20,2017-05,2672.4110342528547
탑마을(선경)1,야탑동,536,83.73,58000,15,1992,2017,5,31,2017-05-31,2017-05,2289.936701301803
시범한신,서현동,87,84.69,66900,6,1991,2017,5,12,2017-05-12,2017-05,2611.3829259652853
백현마을9단지(e편한세상),백현동,525,117.67,129500,10,2009,2017,5,21,2017-05-21,2017-05,3638.1499107674
두산위브트레지움,금곡동,192,147.52,79400,9,2003,2017,5,11,2017-05-11,2017-05,1779.287689804772
무지개(11단지)(금강센테리움),구미동,213,49.77,29300,2,1995,2017,5,27,2017-05-27,2017-05,1946.151095037171
양지마을(5단지)(한양501-514),수내동,24,42.56,35200,5,1992,2017,5,30,2017-05-30,2017-05,2734.12030075188
봇들마을8단지(주공),삼평동,742,101.82,108500,11,2009,2017,5,28,2017-05-28,2017-05,3522.6802199960716
봇들마을4단지(주공),삼평동,718,59.84,67200,6,2009,2017,5,25,2017-05-25,2017-05,3712.395721925134
청솔마을(동아),금곡동,132,135.0,63500,1,1995,2017,5,3,2017-05-03,2017-05,1554.9503703703704
정든마을(6단지)(우성),정자동,198,48.84,35200,8,1994,2017,5,31,2017-05-31,2017-05,2382.5585585585586
효자촌(현대),서현동,299,128.04,70000,6,1992,2017,5,29,2017-05-29,2017-05,1807.2945954389256
청솔마을(계룡),금곡동,176,55.44,42700,13,1996,2017,5,27,2017-05-27,2017-05,2546.133838383839
청솔마을(공무원),금곡동,125,66.6,47500,5,1994,2017,5,8,2017-05-08,2017-05,2357.7402402402404
탑마을(선경)1,야탑동,536,51.84,42700,13,1992,2017,5,31,2017-05-31,2017-05,2722.9486882716046
상록마을(우성)1,정자동,121,69.12,62000,12,1994,2017,5,18,2017-05-18,2017-05,2965.2719907407404
판교원마을5단지(푸르지오),판교동,634,84.71,70700,1,2009,2017,5,16,2017-05-16,2017-05,2759.061031755401
시범한신,서현동,87,84.69,65000,9,1991,2017,5,13,2017-05-13,2017-05,2537.218089502893
"양지마을(6단지)(금호,청구)",수내동,32,59.94,47000,8,1992,2017,5,22,2017-05-22,2017-05,2592.1354688021356
시범한양,서현동,91,134.87,87000,8,1991,2017,5,17,2017-05-17,2017-05,2132.457922443835
효자촌(임광),서현동,292,165.33,70000,3,1992,2017,5,26,2017-05-26,2017-05,1399.6612834936188
효자촌(임광),서현동,292,59.73,37250,5,1992,2017,5,15,2017-05-15,2017-05,2061.6281600535744
무지개(7단지)(라이프),구미동,242,101.99,50800,2,1995,2017,5,22,2017-05-22,2017-05,1646.5794685753506
푸른마을(신성),수내동,73,59.78,41400,3,1992,2017,5,9,2017-05-09,2017-05,2289.396453663433
시범삼성,서현동,87,133.295,86000,9,1991,2017,5,8,2017-05-08,2017-05,2132.8541955812298
파크타운(대림),수내동,51,186.099,87500,2,1993,2017,5,5,2017-05-05,2017-05,1554.3205498148834
이매촌(청구),이매동,123,101.89,71500,3,1992,2017,5,3,2017-05-03,2017-05,2319.8027284326236
시범현대,서현동,92,129.73,88000,9,1991,2017,5,18,2017-05-18,2017-05,2242.429661604872
장안타운(건영),분당동,66,67.73,40300,10,1993,2017,5,22,2017-05-22,2017-05,1966.9827255278308
목련마을(영남),야탑동,156,53.6,29000,11,1995,2017,5,8,2017-05-08,2017-05,1788.5858208955224
봇들마을4단지(주공),삼평동,718,59.84,66500,8,2009,2017,5,23,2017-05-23,2017-05,3673.72493315508
양지마을(금호1),수내동,34,164.25,90000,2,1992,2017,5,1,2017-05-01,2017-05,1811.3972602739727
샛별마을(라이프),분당동,34,85.0,53000,1,1992,2017,5,23,2017-05-23,2017-05,2061.263529411765
느티마을(3단지)(공무원),정자동,88,58.71,50000,10,1994,2017,5,30,2017-05-30,2017-05,2815.363651848067
장미마을(현대),야탑동,334,59.4,40000,14,1993,2017,5,30,2017-05-30,2017-05,2226.1279461279464
무지개(11단지)(금강센테리움),구미동,213,84.99,42700,3,1995,2017,5,16,2017-05-16,2017-05,1660.873749852924
까치마을(1단지)(대우롯데선경),구미동,77,70.66,54800,4,1995,2017,5,25,2017-05-25,2017-05,2563.7962071893576
봇들마을7단지,삼평동,738,108.44,107000,7,2009,2017,5,18,2017-05-18,2017-05,3261.901512357064
봇들마을1단지(판교신미주),삼평동,705,83.698,71000,12,2009,2017,5,28,2017-05-28,2017-05,2804.2701139812184
무지개(12단지)(주공뜨란체),구미동,212,49.36,29350,11,1995,2017,5,8,2017-05-08,2017-05,1965.665113452188
백현마을9단지(e편한세상),백현동,525,117.06,114500,9,2009,2017,5,26,2017-05-26,2017-05,3233.50504015035
한솔마을(1단지)(청구),정자동,110,84.965,58000,12,1994,2017,5,25,2017-05-25,2017-05,2256.6515624080503
샛별마을(라이프),분당동,34,126.415,63650,2,1992,2017,5,20,2017-05-20,2017-05,1664.471542142942
시범한양,서현동,91,28.71,28000,14,1991,2017,5,26,2017-05-26,2017-05,3224.0473702542668
아름마을(건영),이매동,132,101.85,65600,15,1992,2017,5,26,2017-05-26,2017-05,2129.2143348060877
매화마을공무원2,야탑동,215,58.71,34800,3,1995,2017,5,16,2017-05-16,2017-05,1959.4931016862545
상록마을(우성)1,정자동,121,55.14,42500,2,1994,2017,5,24,2017-05-24,2017-05,2547.9960101559664
까치마을(1단지)(대우롯데선경),구미동,77,84.79,61500,11,1995,2017,5,6,2017-05-06,2017-05,2397.767425403939
청솔마을(서광),금곡동,177,84.96,61000,20,1995,2017,5,31,2017-05-31,2017-05,2373.5145951035784
탑마을(진덕),야탑동,530,131.4,69700,6,1993,2017,5,20,2017-05-20,2017-05,1753.5331811263318
아름마을(한성),이매동,132,84.89,56800,4,1992,2017,5,16,2017-05-16,2017-05,2211.914713158205
정든마을(6단지)(우성),정자동,198,48.84,32400,15,1994,2017,5,30,2017-05-30,2017-05,2193.036855036855
장미마을(현대),야탑동,334,41.76,29000,4,1993,2017,5,11,2017-05-11,2017-05,2295.694444444445
