apt_name,dong,jibun,area_m2,price_manwon,floor,build_year,deal_year,deal_month,deal_day,deal_date,deal_ym,price_per_pyeong
시범삼성,서현동,87,192.15,265000,27,1991,2025,6,12,2025-06-12,2025-06,4559.130887327608
무지개(12단지)(주공뜨란체),구미동,212,49.67,61200,12,1995,2025,6,11,2025-06-11,2025-06,4073.1822025367424
탑마을(선경)1,야탑동,536,51.84,92000,6,1992,2025,6,7,2025-06-07,2025-06,5866.774691358024
THESHARP판교퍼스트파크,백현동,608,114.5609,163000,6,2021,2025,6,25,2025-06-25,2025-06,4703.571637443491
파크뷰,정자동,6,139.717,265000,9,2004,2025,6,9,2025-06-09,2025-06,6270.081665080125
까치마을(1단지)(대우롯데선경),구미동,77,70.66,125000,15,1995,2025,6,3,2025-06-03,2025-06,5848.07529012171
로얄팰리스,정자동,28-1,137.76,195000,25,2003,2025,6,20,2025-06-20,2025-06,4679.377177700349
상록마을(우성)1,정자동,121,162.57,235000,10,1994,2025,6,9,2025-06-09,2025-06,4778.636894876054
청솔마을(대원),금곡동,141,129.45,160000,12,1994,2025,6,4,2025-06-04,2025-06,4085.963692545384
미켈란쉐르빌,정자동,180,194.81,268000,9,2003,2025,6,24,2025-06-24,2025-06,4547.787074585493
푸른마을(신성),수내동,73,59.78,109500,3,1992,2025,6,16,2025-06-16,2025-06,6055.287721646036
백현마을2단지,백현동,545,84.82,195000,2,2009,2025,6,4,2025-06-04,2025-06,7599.988210327754
산운마을9단지(대방노블랜드),운중동,958,84.99,157000,17,2008,2025,6,16,2025-06-16,2025-06,6106.725497117309
청솔마을(한라),금곡동,181,58.8,114400,8,1995,2025,6,3,2025-06-03,2025-06,6431.6925170068025
매화마을(주공3),야탑동,205,41.85,54000,14,1993,2025,6,26,2025-06-26,2025-06,4265.548387096775
파크타운(서안),수내동,52,131.49,203000,3,1993,2025,6,12,2025-06-12,2025-06,5103.638299490455
산운마을14단지(경남아너스빌),운중동,916,115.44,153500,7,2009,2025,6,16,2025-06-16,2025-06,4395.705994455995
청솔마을(주공9단지),금곡동,133,36.54,69000,11,1995,2025,6,25,2025-06-25,2025-06,6242.4794745484405
시범현대,서현동,92,129.73,217000,6,1991,2025,6,11,2025-06-11,2025-06,5529.627688275649
판교원마을11단지(힐스테이트),판교동,513,101.76,160000,7,2009,2025,6,13,2025-06-13,2025-06,5197.798742138365
까치마을(3단지)(신원),구미동,66,130.83,164000,1,1995,2025,6,12,2025-06-12,2025-06,4143.936406023083
장미마을(현대),야탑동,334,84.97,119000,8,1993,2025,6,21,2025-06-21,2025-06,4629.754030834412
장미마을(동부),야탑동,330,131.73,154500,8,1993,2025,6,21,2025-06-21,2025-06,3877.219312229561
무지개(12단지)(주공뜨란체),구미동,212,59.98,66000,1,1995,2025,6,24,2025-06-24,2025-06,3637.5925308436144
산운마을6단지(신동아파밀리에),운중동,988,101.06,186000,10,2009,2025,6,6,2025-06-06,2025-06,6084.294478527608
파크뷰,정자동,6,139.68,280000,25,2004,2025,6,11,2025-06-11,2025-06,6626.746849942726
장안타운(건영),분당동,66,53.72,78000,7,1993,2025,6,19,2025-06-19,2025-06,4799.932985852569
까치마을(3단지)(신원),구미동,66,101.86,162000,10,1995,2025,6,7,2025-06-07,2025-06,5257.604555271942
아름마을(효성),이매동,143,101.76,178000,7,1994,2025,6,15,2025-06-15,2025-06,5782.551100628931
봇들마을1단지(판교신미주),삼평동,705,82.794,158000,4,2009,2025,6,22,2025-06-22,2025-06,6308.626228953789
이매촌(삼성),이매동,100,84.94,139500,3,1994,2025,6,16,2025-06-16,2025-06,5429.233576642336
장미마을(동부),야탑동,330,70.56,107000,10,1993,2025,6,3,2025-06-03,2025-06,5013.047052154195
성원상떼뷰101동,정자동,12-3,144.56,198000,13,2004,2025,6,13,2025-06-13,2025-06,4527.866629773104
샛별마을(우방),분당동,38,133.86,189000,7,1994,2025,6,25,2025-06-25,2025-06,4667.534737785746
봇들마을4단지(주공),삼평동,718,74.45,158000,17,2009,2025,6,4,2025-06-04,2025-06,7015.666890530557
판교푸르지오월드마크,삼평동,741,127.6,259000,13,2013,2025,6,9,2025-06-09,2025-06,6710.048589341693
분당더샾스타파크,정자동,174-1,117.2333,175000,4,2007,2025,6,27,2025-06-27,2025-06,4934.7327081980975
탑마을(경남)1,야탑동,525,134.79,135900,11,1994,2025,6,26,2025-06-26,2025-06,3333.0233696861787
샛별마을(라이프),분당동,34,85.0,147000,7,1992,2025,6,23,2025-06-23,2025-06,5717.089411764707
장안타운(건영),분당동,66,53.72,71000,9,1993,2025,6,5,2025-06-05,2025-06,4369.169769173493
판교원마을3단지(푸르지오),판교동,629,84.51,162000,16,2009,2025,6,30,2025-06-30,2025-06,6336.99680511182
파크타운(서안),수내동,52,184.78,220000,8,1993,2025,6,10,2025-06-10,2025-06,3935.902153912761
산운마을13단지(태영),운중동,918,101.67,152000,9,2010,2025,6,21,2025-06-21,2025-06,4942.279925248353
무지개(2단지)(엘지),구미동,202,134.94,135000,8,1995,2025,6,9,2025-06-09,2025-06,3307.2698977323257
정든마을(2단지)(동아),정자동,198,48.84,78000,15,1995,2025,6,23,2025-06-23,2025-06,5279.53316953317
산운마을5단지(한성필하우스),운중동,989,84.8055,135000,1,2009,2025,6,15,2025-06-15,2025-06,5262.4299131542175
청솔마을(공무원),금곡동,125,58.19,91000,5,1994,2025,6,23,2025-06-23,2025-06,5169.75081629146
푸른마을(벽산),수내동,71,139.68,190000,15,1992,2025,6,16,2025-06-16,2025-06,4496.72107674685
현대I-PARK3,정자동,11,84.92,175000,7,2003,2025,6,25,2025-06-25,2025-06,6812.470560527555
판교원마을3단지(푸르지오),판교동,629,84.51,153000,27,2009,2025,6,2,2025-06-02,2025-06,5984.941427050053
봇들마을3단지(주공),삼평동,722,59.84,145000,3,2009,2025,6,21,2025-06-21,2025-06,8010.377673796792
까치마을(1단지)(대우롯데선경),구미동,77,84.79,145000,6,1995,2025,6,7,2025-06-07,2025-06,5653.272791602783
시범한양,서현동,91,35.1,79000,1,1991,2025,6,27,2025-06-27,2025-06,7440.404558404558
효자촌(임광),서현동,292,84.99,134000,14,1992,2025,6,4,2025-06-04,2025-06,5212.109659959996
시범한양,서현동,91,35.1,85000,4,1991,2025,6,27,2025-06-27,2025-06,8005.4985754985755
탑마을(경향),야탑동,510,131.4,154000,4,1993,2025,6,22,2025-06-22,2025-06,3874.3774733637742
무지개(2단지)(엘지),구미동,202,49.83,74000,7,1995,2025,6,19,2025-06-19,2025-06,4909.275536825206
양지마을(5단지)(한양501-514),수내동,24,28.16,63800,2,1992,2025,6,16,2025-06-16,2025-06,7489.703125
상록마을(우성)1,정자동,121,129.72,175000,1,1994,2025,6,27,2025-06-27,2025-06,4459.720937403638
아름마을(효성),이매동,143,130.35,201000,20,1994,2025,6,25,2025-06-25,2025-06,5097.551208285386
장미마을(현대),야탑동,334,74.61,96000,6,1993,2025,6,2,2025-06-02,2025-06,4253.542420587053
한솔마을(4단지)(주공),정자동,102,42.75,46000,22,1994,2025,6,27,2025-06-27,2025-06,3557.118128654971
파크뷰,정자동,6,139.68,289000,7,2004,2025,6,27,2025-06-27,2025-06,6839.7494272623135
탑마을(경남)1,야탑동,525,69.87,90000,6,1994,2025,6,25,2025-06-25,2025-06,4258.222413052812
시범한양,서현동,91,59.37,129000,4,1991,2025,6,6,2025-06-06,2025-06,7182.890348660941
장안타운(건영),분당동,66,85.0,103000,8,1993,2025,6,6,2025-06-06,2025-06,4005.8517647058825
현대I-PARK3,정자동,11,84.92,175000,7,2003,2025,6,25,2025-06-25,2025-06,6812.470560527555
장안타운(건영),분당동,66,53.72,78000,7,1993,2025,6,19,2025-06-19,2025-06,4799.932985852569
이매촌(동신3),이매동,117,117.12,174000,3,1992,2025,6,27,2025-06-27,2025-06,4911.280737704918
판교원마을7단지(모아미래도),판교동,637,56.555,117000,14,2009,2025,6,1,2025-06-01,2025-06,6838.981522411811
장안타운(건영),분당동,66,101.82,115000,10,1993,2025,6,9,2025-06-09,2025-06,3733.716362207818
이매촌(진흥),이매동,111,101.89,180000,12,1993,2025,6,26,2025-06-26,2025-06,5840.062812837374
무지개(4단지)(주공),구미동,220,58.14,96440,10,1995,2025,6,27,2025-06-27,2025-06,5483.51138630891
로얄팰리스,정자동,28-1,244.49,277000,30,2003,2025,6,27,2025-06-27,2025-06,3745.3744529428604
샛별마을(우방),분당동,38,133.86,182000,10,1994,2025,6,30,2025-06-30,2025-06,4494.663080830718
백현마을6단지(주공),백현동,555,84.73,240000,10,2009,2025,6,26,2025-06-26,2025-06,9363.767260710492
SK-VIEW,야탑동,188,122.731,98000,8,2003,2025,6,6,2025-06-06,2025-06,2639.662350995266
판교원마을9단지(한림풀에버),판교동,585,84.9907,110000,12,2009,2025,6,29,2025-06-29,2025-06,4278.562242692436
샛별마을(라이프),분당동,34,84.99,144500,5,1992,2025,6,24,2025-06-24,2025-06,5620.521237792682
분당지웰푸르지오,수내동,1-1,96.2054,232000,13,2022,2025,6,27,2025-06-27,2025-06,7971.959993929655
장미마을(동부),야탑동,330,84.99,130000,10,1993,2025,6,23,2025-06-23,2025-06,5056.524296976116
푸른마을(쌍용),수내동,75,163.83,190000,20,1992,2025,6,10,2025-06-10,2025-06,3833.864371604712
장미마을(코오롱)1,야탑동,330,74.14,99000,1,1993,2025,6,25,2025-06-25,2025-06,4414.272997032641
효자촌(럭키),서현동,308,53.82,80000,1,1994,2025,6,21,2025-06-21,2025-06,4913.861018208844
장미마을(동부),야탑동,330,131.73,154500,8,1993,2025,6,21,2025-06-21,2025-06,3877.219312229561
로얄팰리스,정자동,28-1,244.49,277000,30,2003,2025,6,17,2025-06-17,2025-06,3745.3744529428604
정든마을(2단지)(동아),정자동,198,48.84,78000,15,1995,2025,6,23,2025-06-23,2025-06,5279.53316953317
판교풍경채어바니티(5단지),대장동,642,84.973,87000,14,2021,2025,6,27,2025-06-27,2025-06,3384.6586562790535
이매촌(삼성),이매동,100,174.67,184000,11,1994,2025,6,27,2025-06-27,2025-06,3482.379343905651
탑마을(경향),야탑동,510,131.4,153000,8,1993,2025,6,26,2025-06-26,2025-06,3849.2191780821913
청솔마을(주공9단지),금곡동,133,36.54,65000,4,1995,2025,6,24,2025-06-24,2025-06,5880.5966064586755
산운마을9단지(대방노블랜드),운중동,958,84.99,160000,8,2008,2025,6,25,2025-06-25,2025-06,6223.4145193552185
무지개(1단지)(대림),구미동,211,47.52,69700,13,1995,2025,6,27,2025-06-27,2025-06,4848.784932659933
파크뷰,정자동,6,139.68,285000,28,2004,2025,6,24,2025-06-24,2025-06,6745.081615120275
미켈란쉐르빌,정자동,180,157.57,182000,2,2003,2025,6,20,2025-06-20,2025-06,3818.3385162150157
장미마을(현대),야탑동,334,41.76,61700,10,1993,2025,6,26,2025-06-26,2025-06,4884.2878352490425
이매촌(동신3),이매동,117,84.6,150000,5,1992,2025,6,26,2025-06-26,2025-06,5861.347517730496
파크뷰,정자동,6,139.68,290000,20,2004,2025,6,20,2025-06-20,2025-06,6863.416380297824
상록마을(임광),정자동,181,84.97,162700,18,1995,2025,6,26,2025-06-26,2025-06,6329.924208544192
청솔마을(한라),금곡동,181,69.12,125000,2,1995,2025,6,25,2025-06-25,2025-06,5978.370949074073
탑마을(선경)1,야탑동,536,51.84,88000,10,1992,2025,6,24,2025-06-24,2025-06,5611.697530864197
아름마을(태영),이매동,132,134.79,138000,5,1992,2025,6,27,2025-06-27,2025-06,3384.5270420654356
무지개(9단지)(동아),구미동,240,101.97,114500,7,1995,2025,6,18,2025-06-18,2025-06,3712.0143179366482
파크뷰,정자동,6,199.777,385000,18,2004,2025,6,27,2025-06-27,2025-06,6370.768406773553
장미마을(현대),야탑동,334,41.76,63000,3,1993,2025,6,26,2025-06-26,2025-06,4987.19827586207
백현마을2단지,백현동,545,118.94,235000,8,2009,2025,6,7,2025-06-07,2025-06,6531.553724567009
하얀마을(5단지)(주공),구미동,110,38.07,64900,8,1995,2025,6,20,2025-06-20,2025-06,5635.577094825322
백현마을5단지(주공),백현동,554,84.91,238000,3,2009,2025,6,22,2025-06-22,2025-06,9266.051112943118
청솔마을(유천),금곡동,180,84.6,160000,11,1995,2025,6,24,2025-06-24,2025-06,6252.10401891253
장안타운(건영),분당동,66,131.55,129500,15,1993,2025,6,24,2025-06-24,2025-06,3254.2843025465604
시범삼성,서현동,87,133.295,225000,4,1991,2025,6,21,2025-06-21,2025-06,5580.141790764846
산운마을14단지(경남아너스빌),운중동,916,115.44,153500,7,2009,2025,6,16,2025-06-16,2025-06,4395.705994455995
양지마을(5단지)(한양501-514),수내동,24,35.1,88000,10,1992,2025,6,26,2025-06-26,2025-06,8288.045584045583
판교원마을5단지(푸르지오),판교동,634,116.04,218000,30,2009,2025,6,27,2025-06-27,2025-06,6210.482592209583
산운마을4단지(리가),운중동,899,84.8536,139700,18,2009,2025,6,24,2025-06-24,2025-06,5442.553527487343
파크타운(삼익),수내동,54,101.835,170000,1,1993,2025,6,27,2025-06-27,2025-06,5518.593803702068
시범현대,서현동,92,59.55,143000,3,1991,2025,6,23,2025-06-23,2025-06,7938.361041141898
매화마을(주공3),야탑동,205,46.2,64500,4,1993,2025,6,30,2025-06-30,2025-06,4615.24025974026
두산위브트레지움,금곡동,192,147.6,169500,12,2003,2025,6,26,2025-06-26,2025-06,3796.2947154471544
백현마을9단지(e편한세상),백현동,525,101.46,205000,5,2009,2025,6,11,2025-06-11,2025-06,6679.371180760892
미켈란쉐르빌,정자동,180,134.99,185000,17,2003,2025,6,24,2025-06-24,2025-06,4530.505963404697
한솔마을(2단지)(LG),정자동,111,101.85,151000,5,1995,2025,6,27,2025-06-27,2025-06,4901.087874324989
분당더샾스타파크,정자동,174-1,116.7905,180000,18,2007,2025,6,24,2025-06-24,2025-06,5094.969196980919
장미마을(현대),야탑동,334,75.188,110000,6,1993,2025,6,24,2025-06-24,2025-06,4836.383465446614
효자촌(동아),서현동,291,101.82,152000,8,1992,2025,6,10,2025-06-10,2025-06,4934.999017874681
아름마을(태영),이매동,132,134.79,152500,3,1992,2025,6,20,2025-06-20,2025-06,3740.147637065065
THESHARP판교퍼스트파크,백현동,608,114.5609,163000,6,2021,2025,6,25,2025-06-25,2025-06,4703.571637443491
청솔마을(주공9단지),금곡동,133,36.54,68500,4,1995,2025,6,24,2025-06-24,2025-06,6197.24411603722
장안타운(건영),분당동,66,162.85,128500,4,1993,2025,6,21,2025-06-21,2025-06,2608.506601166718
장미마을(현대),야탑동,334,75.188,103300,5,1993,2025,6,13,2025-06-13,2025-06,4541.803745278502
장미마을(현대),야탑동,334,75.188,103300,5,1993,2025,6,13,2025-06-13,2025-06,4541.803745278502
산운마을12단지판교센트럴포레와이시티,운중동,921,55.44,115000,5,2009,2025,6,27,2025-06-27,2025-06,6857.26911976912
정든마을(6단지)(우성),정자동,198,84.97,131000,16,1994,2025,6,23,2025-06-23,2025-06,5096.619983523597
정든마을(2단지)(동아),정자동,198,84.97,122000,2,1995,2025,6,27,2025-06-27,2025-06,4746.470519006708
탑마을(선경)1,야탑동,536,51.84,89500,9,1992,2025,6,18,2025-06-18,2025-06,5707.351466049382
산운마을9단지(대방노블랜드),운중동,958,84.99,158500,12,2008,2025,6,24,2025-06-24,2025-06,6165.070008236264
장미마을(현대),야탑동,334,75.188,103300,5,1993,2025,6,13,2025-06-13,2025-06,4541.803745278502
봇들마을9단지(금호어울림),삼평동,744,115.03,255000,11,2009,2025,6,17,2025-06-17,2025-06,7328.3404329305395
장안타운(건영),분당동,66,53.72,78000,7,1993,2025,6,20,2025-06-20,2025-06,4799.932985852569
무지개(4단지)(주공),구미동,220,59.98,99419,8,1995,2025,6,20,2025-06-20,2025-06,5479.481997332444
목련마을(한신),야탑동,163,59.88,75000,11,1994,2025,6,26,2025-06-26,2025-06,4140.531062124248
한솔마을(6단지)(주공),정자동,117,39.87,74000,15,1995,2025,6,27,2025-06-27,2025-06,6135.670930524204
산운마을13단지(태영),운중동,918,115.52,151000,3,2010,2025,6,28,2025-06-28,2025-06,4321.120152354571
푸른마을(벽산),수내동,71,131.4,187000,12,1992,2025,6,19,2025-06-19,2025-06,4704.601217656012
장미마을(현대),야탑동,334,59.4,80200,1,1993,2025,6,25,2025-06-25,2025-06,4463.386531986533
파크타운(서안),수내동,52,59.32,111000,10,1993,2025,6,25,2025-06-25,2025-06,6185.836142953473
판교푸르지오그랑블,백현동,542,139.7268,383000,10,2011,2025,6,24,2025-06-24,2025-06,9061.406974181045
청솔마을(주공9단지),금곡동,133,36.54,59000,1,1995,2025,6,27,2025-06-27,2025-06,5337.7723043240285
탑마을(대우),야탑동,535,134.31,135000,1,1992,2025,6,5,2025-06-05,2025-06,3322.7831136922046
장미마을(현대),야탑동,334,133.448,139500,12,1993,2025,6,19,2025-06-19,2025-06,3455.721329656495
장미마을(현대),야탑동,334,74.61,110000,15,1993,2025,6,25,2025-06-25,2025-06,4873.850690255998
"양지마을(6단지)(금호,청구)",수내동,32,59.94,114500,17,1992,2025,6,27,2025-06-27,2025-06,6314.883216549884
한솔마을(2단지)(LG),정자동,111,134.94,156500,4,1995,2025,6,13,2025-06-13,2025-06,3833.9832518156218
파크타운(롯데),수내동,55,101.835,200000,14,1993,2025,6,26,2025-06-26,2025-06,6492.463298473021
한솔마을(4단지)(주공),정자동,102,42.75,75000,16,1994,2025,6,20,2025-06-20,2025-06,5799.649122807018
양지마을(5단지)(한양501-514),수내동,24,28.16,63800,2,1992,2025,6,16,2025-06-16,2025-06,7489.703125
장미마을(코오롱)1,야탑동,330,59.55,88000,1,1993,2025,6,19,2025-06-19,2025-06,4885.145256087322
탑마을(대우),야탑동,535,134.31,138000,3,1992,2025,6,27,2025-06-27,2025-06,3396.6227384409203
백현마을6단지(주공),백현동,555,84.73,240000,10,2009,2025,6,26,2025-06-26,2025-06,9363.767260710492
무지개(5단지)(청구),구미동,221,58.49,81700,6,1995,2025,6,28,2025-06-28,2025-06,4617.607454265686
효자촌(대우),서현동,308,70.686,106000,12,1994,2025,6,17,2025-06-17,2025-06,4957.343745579039
백현마을8단지(대림),백현동,558,117.39,227000,7,2009,2025,6,23,2025-06-23,2025-06,6392.5087315784995
장미마을(코오롱)1,야탑동,330,84.6,124500,9,1993,2025,6,13,2025-06-13,2025-06,4864.918439716313
판교원마을9단지(한림풀에버),판교동,585,84.9907,143000,2,2009,2025,6,19,2025-06-19,2025-06,5562.130915500166
하얀마을(5단지)(주공),구미동,110,39.01,64500,2,1995,2025,6,23,2025-06-23,2025-06,5465.883106895668
시범한양,서현동,91,164.18,225000,6,1991,2025,6,4,2025-06-04,2025-06,4530.423924960409
청솔마을(공무원),금곡동,125,58.19,91000,5,1994,2025,6,26,2025-06-26,2025-06,5169.75081629146
산운마을8단지(부영사랑으로),운중동,956,81.019,139000,18,2008,2025,6,17,2025-06-17,2025-06,5671.585677433688
이매촌(진흥),이매동,111,134.91,195000,13,1993,2025,6,18,2025-06-18,2025-06,4778.229931065154
시범현대,서현동,92,84.57,186000,18,1991,2025,6,27,2025-06-27,2025-06,7270.649166371054
이매촌(삼성),이매동,100,84.94,145000,15,1994,2025,6,26,2025-06-26,2025-06,5643.289380739346
매화마을공무원2,야탑동,215,66.6,85000,11,1995,2025,6,22,2025-06-22,2025-06,4219.114114114114
시범한양,서현동,91,84.99,175000,20,1991,2025,6,24,2025-06-24,2025-06,6806.859630544771
시범한양,서현동,91,84.99,176000,30,1991,2025,6,14,2025-06-14,2025-06,6845.7559712907405
이매촌(동신3),이매동,117,117.12,170000,2,1992,2025,6,27,2025-06-27,2025-06,4798.377732240437
삼성아데나루체,정자동,170-1,153.3,188000,19,2004,2025,6,27,2025-06-27,2025-06,4054.0795825179384
푸른마을(벽산),수내동,71,59.78,112000,1,1992,2025,6,26,2025-06-26,2025-06,6193.536299765808
무지개(10단지)(건영),구미동,222,101.82,110000,3,1996,2025,6,12,2025-06-12,2025-06,3571.380868198782
청솔마을(계룡),금곡동,176,55.44,94200,9,1996,2025,6,16,2025-06-16,2025-06,5616.997835497836
무지개(3단지)(신한),구미동,201,69.72,96000,15,1996,2025,6,27,2025-06-27,2025-06,4551.876075731498
탑마을(경남)1,야탑동,525,101.97,130000,13,1994,2025,6,20,2025-06-20,2025-06,4214.5140727665
청솔마을(주공9단지),금곡동,133,36.54,69000,11,1995,2025,6,28,2025-06-28,2025-06,6242.4794745484405
효자촌(화성),서현동,308,70.686,104700,2,1994,2025,6,16,2025-06-16,2025-06,4896.546133604957
푸른마을(벽산),수내동,71,84.72,155000,8,1992,2025,6,20,2025-06-20,2025-06,6048.146836638339
파크뷰,정자동,6,84.99,237000,14,2004,2025,6,23,2025-06-23,2025-06,9218.432756794919
판교퍼스트힐푸르지오A2,대장동,591,84.85,110500,15,2021,2025,6,30,2025-06-30,2025-06,4305.137301119623
매화마을공무원2,야탑동,215,58.71,70000,9,1995,2025,6,23,2025-06-23,2025-06,3941.5091125872937
정든마을(5단지)(신화),정자동,192,101.82,144800,7,1995,2025,6,14,2025-06-14,2025-06,4701.23590650167
청솔마을(한라),금곡동,181,58.8,114000,2,1995,2025,6,24,2025-06-24,2025-06,6409.2040816326535
판교원마을11단지(힐스테이트),판교동,513,101.76,170000,7,2009,2025,6,27,2025-06-27,2025-06,5522.661163522012
한솔마을(4단지)(주공),정자동,102,42.75,75000,24,1994,2025,6,25,2025-06-25,2025-06,5799.649122807018
판교더샵포레스트11단지,대장동,638,84.995,108700,13,2021,2025,6,21,2025-06-21,2025-06,4227.783516677452
청솔마을(서광),금곡동,177,70.01,122000,3,1995,2025,6,4,2025-06-04,2025-06,5760.714183688044
무지개(2단지)(엘지),구미동,202,49.83,74000,7,1995,2025,6,19,2025-06-19,2025-06,4909.275536825206
파크뷰,정자동,6,182.232,327000,2,2004,2025,6,27,2025-06-27,2025-06,5931.980113262215
판교원마을11단지(힐스테이트),판교동,513,118.6,174000,10,2009,2025,6,14,2025-06-14,2025-06,4849.9932546374375
산운마을9단지(대방노블랜드),운중동,958,59.93,127000,8,2008,2025,6,18,2025-06-18,2025-06,7005.449691306524
상록마을(우성)1,정자동,121,69.12,180000,10,1994,2025,6,19,2025-06-19,2025-06,8608.854166666666
탑마을(경남)1,야탑동,525,84.91,119400,9,1994,2025,6,21,2025-06-21,2025-06,4648.598751619362
한솔마을(5단지)(주공),정자동,112,41.85,63500,2,1994,2025,6,21,2025-06-21,2025-06,5015.968936678614
이매촌(삼환),이매동,99,59.87,111500,5,1994,2025,6,20,2025-06-20,2025-06,6156.617671621848
탑마을(경남)1,야탑동,525,114.93,141000,11,1994,2025,6,27,2025-06-27,2025-06,4055.6669276951184
분당더샾스타파크,정자동,174-1,117.2333,175000,4,2007,2025,6,27,2025-06-27,2025-06,4934.7327081980975
아름마을(효성),이매동,143,130.35,201000,20,1994,2025,6,25,2025-06-25,2025-06,5097.551208285386
아름마을(효성),이매동,143,130.35,210000,9,1994,2025,6,18,2025-06-18,2025-06,5325.799769850403
미켈란쉐르빌,정자동,180,157.57,182000,2,2003,2025,6,20,2025-06-20,2025-06,3818.3385162150157
파크타운(롯데),수내동,55,134.413,199000,2,1993,2025,6,22,2025-06-22,2025-06,4894.275107318488
정든마을(2단지)(동아),정자동,198,84.97,124500,6,1995,2025,6,16,2025-06-16,2025-06,4843.734259150288
산운마을9단지(대방노블랜드),운중동,958,59.93,127500,18,2008,2025,6,29,2025-06-29,2025-06,7033.030201902219
판교호반써밋플레이스,삼평동,740,133.96,240000,6,2012,2025,6,23,2025-06-23,2025-06,5922.60376231711
샛별마을(삼부),분당동,39,84.6,150000,3,1992,2025,6,20,2025-06-20,2025-06,5861.347517730496
한솔마을(2단지)(LG),정자동,111,101.85,149500,8,1995,2025,6,13,2025-06-13,2025-06,4852.401570937654
한솔마을(6단지)(주공),정자동,117,37.67,69000,7,1995,2025,6,16,2025-06-16,2025-06,6055.22166179984
코오롱더프라우,금곡동,201,172.094,151000,26,2004,2025,6,30,2025-06-30,2025-06,2900.5996722721306
청솔마을(공무원),금곡동,125,58.19,89500,3,1994,2025,6,20,2025-06-20,2025-06,5084.535143495446
봇들마을2단지(이지더원),삼평동,717,84.2822,155500,7,2009,2025,6,22,2025-06-22,2025-06,6099.175152048712
장미마을(현대),야탑동,334,75.188,103300,5,1993,2025,6,13,2025-06-13,2025-06,4541.803745278502
한솔마을(6단지)(주공),정자동,117,37.67,67500,4,1995,2025,6,19,2025-06-19,2025-06,5923.586408282453
샛별마을(라이프),분당동,34,89.8,149700,6,1992,2025,6,27,2025-06-27,2025-06,5510.893763919822
샛별마을(삼부),분당동,39,59.82,113200,5,1992,2025,6,26,2025-06-26,2025-06,6255.709796054832
청솔마을(유천),금곡동,180,40.5,80000,9,1995,2025,6,24,2025-06-24,2025-06,6529.975308641975
상록마을(우성)1,정자동,121,55.14,140000,14,1994,2025,6,19,2025-06-19,2025-06,8393.398621690243
시범한신,서현동,87,84.69,191000,3,1991,2025,6,23,2025-06-23,2025-06,7455.517770693116
이매촌(한신),이매동,124,50.1,110300,13,1992,2025,6,19,2025-06-19,2025-06,7278.03872255489
청솔마을(한라),금곡동,181,58.8,123000,7,1995,2025,6,20,2025-06-20,2025-06,6915.193877551021
한솔마을(5단지)(주공),정자동,112,42.75,87000,24,1994,2025,6,20,2025-06-20,2025-06,6727.592982456141
아름마을(두산),이매동,133,132.72,165000,14,1992,2025,6,25,2025-06-25,2025-06,4109.832730560579
판교원마을5단지(푸르지오),판교동,634,101.06,195000,26,2009,2025,6,27,2025-06-27,2025-06,6378.695824262814
한솔마을(6단지)(주공),정자동,117,58.71,100000,7,1995,2025,6,11,2025-06-11,2025-06,5630.727303696134
시범우성,서현동,96,164.4,246000,12,1991,2025,6,12,2025-06-12,2025-06,4946.63503649635
현대I-PARK1,정자동,9,172.67,235000,12,2003,2025,6,26,2025-06-26,2025-06,4499.119708113743
정든마을(8단지)(한진),정자동,192,134.97,160000,14,1995,2025,6,25,2025-06-25,2025-06,3918.856042083426
하얀마을(5단지)(주공),구미동,110,38.07,64800,5,1995,2025,6,11,2025-06-11,2025-06,5626.893617021276
효자촌(현대),서현동,299,195.96,199900,5,1992,2025,6,23,2025-06-23,2025-06,3372.266891202286
양지마을(5단지)(한양515-529),수내동,24,134.55,250000,9,1992,2025,6,23,2025-06-23,2025-06,6142.3262727610545
양지마을(금호1),수내동,34,133.82,252000,8,1992,2025,6,18,2025-06-18,2025-06,6225.239874458228
무지개(12단지)(주공뜨란체),구미동,212,59.98,66000,1,1995,2025,6,24,2025-06-24,2025-06,3637.5925308436144
효자촌(럭키),서현동,308,70.686,110000,13,1994,2025,6,27,2025-06-27,2025-06,5144.413320883908
현대I-PARK1,정자동,9,80.31,154000,12,2003,2025,6,27,2025-06-27,2025-06,6339.1009836882085
분당지웰푸르지오,수내동,1-1,119.0563,209000,19,2022,2025,6,25,2025-06-25,2025-06,5803.239307789677
정든마을(1단지)(동아),정자동,200,124.26,155000,8,1995,2025,6,21,2025-06-21,2025-06,4123.603734105907
까치마을(1단지)(대우롯데선경),구미동,77,84.79,145000,1,1995,2025,6,27,2025-06-27,2025-06,5653.272791602783
느티마을(4단지)(공무원),정자동,90,58.71,165000,11,1994,2025,6,12,2025-06-12,2025-06,9290.700051098622
목련마을SK,야탑동,147,59.93,61000,13,1998,2025,6,21,2025-06-21,2025-06,3364.822292674787
양지마을(5단지)(한양501-514),수내동,24,28.16,68900,5,1992,2025,6,23,2025-06-23,2025-06,8088.409801136363
로얄팰리스,정자동,28-1,137.76,195000,25,2003,2025,6,20,2025-06-20,2025-06,4679.377177700349
장미마을(현대),야탑동,334,75.188,104000,15,1993,2025,6,23,2025-06-23,2025-06,4572.5807309677075
